Top 5 Movie Recommendations for UserID: 81 ==>[Mirage (1995)  Predicted Score: 4.413978585002323, King of New York (1990)  Predicted Score: 4.290093201136107, Condition Red (1995)  Predicted Score: 4.284836342529853, Death in Brunswick (1991)  Predicted Score: 4.178604549160406, Shadows (Cienie) (1988)  Predicted Score: 4.131428656094678]
Top 5 Movie Recommendations for UserID: 82 ==>[Chairman of the Board (1998)  Predicted Score: 3.7488099707350093, Pushing Hands (1992)  Predicted Score: 3.7415632270805057, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 3.738826608801414, All Things Fair (1996)  Predicted Score: 3.73273124902966, Marlene Dietrich: Shadow and Light (1996)   Predicted Score: 3.718254354385455]
Top 5 Movie Recommendations for UserID: 83 ==>[Death in Brunswick (1991)  Predicted Score: 4.109684002374458, King of New York (1990)  Predicted Score: 4.0872717994661665, Reluctant Debutante, The (1958)  Predicted Score: 4.004418403254009, Mamma Roma (1962)  Predicted Score: 3.956056666088448, They Made Me a Criminal (1939)  Predicted Score: 3.9555065256713404]
Top 5 Movie Recommendations for UserID: 84 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.76687571420172, Reluctant Debutante, The (1958)  Predicted Score: 4.606782349933761, Aiqing wansui (1994)  Predicted Score: 4.49768884541609, Very Natural Thing, A (1974)  Predicted Score: 4.488100848013821, Walk in the Sun, A (1945)  Predicted Score: 4.488100848013821]
Top 5 Movie Recommendations for UserID: 85 ==>[Coldblooded (1995)  Predicted Score: 3.8724656971462252, Death in Brunswick (1991)  Predicted Score: 3.8299380513302252, Cyclo (1995)  Predicted Score: 3.8244178435167755, Mamma Roma (1962)  Predicted Score: 3.821001498088478, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 3.8077125802597216]
Top 5 Movie Recommendations for UserID: 86 ==>[King of New York (1990)  Predicted Score: 5.0, The Courtyard (1995)  Predicted Score: 4.642733569201444, Yankee Zulu (1994)  Predicted Score: 4.642733569201444, Shadows (Cienie) (1988)  Predicted Score: 4.642733569201444, Hostile Intentions (1994)  Predicted Score: 4.642733569201444]
Top 5 Movie Recommendations for UserID: 87 ==>[King of New York (1990)  Predicted Score: 4.484504890869832, Cyclo (1995)  Predicted Score: 4.399847992499804, They Made Me a Criminal (1939)  Predicted Score: 4.300081784584762, Death in Brunswick (1991)  Predicted Score: 4.278664191079062, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.273696814310453]
Top 5 Movie Recommendations for UserID: 88 ==>[They Made Me a Criminal (1939)  Predicted Score: 5.0, Aiqing wansui (1994)  Predicted Score: 5.0, He Walked by Night (1948)  Predicted Score: 5.0, Nobody Loves Me (Keiner liebt mich) (1994)  Predicted Score: 5.0, Scream of Stone (Schrei aus Stein) (1991)  Predicted Score: 5.0]
Top 5 Movie Recommendations for UserID: 89 ==>[Men of Means (1998)  Predicted Score: 5.000000000000001, Hugo Pool (1997)  Predicted Score: 5.000000000000001, Further Gesture, A (1996)  Predicted Score: 5.0, Nothing Personal (1995)  Predicted Score: 4.88604777396194, Brother's Kiss, A (1997)  Predicted Score: 4.88604777396194]
Top 5 Movie Recommendations for UserID: 90 ==>[Crossfire (1947)  Predicted Score: 4.607354004245543, Mamma Roma (1962)  Predicted Score: 4.607246608781103, Wife, The (1995)  Predicted Score: 4.596768102177894, New Age, The (1994)  Predicted Score: 4.595073786115102, Death in Brunswick (1991)  Predicted Score: 4.565383208034342]
Top 5 Movie Recommendations for UserID: 91 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.664439702604648, The Deadly Cure (1996)  Predicted Score: 4.307430114092153, Paris, France (1993)  Predicted Score: 4.2793892035268355, Saint of Fort Washington, The (1993)  Predicted Score: 4.269735003252379, You So Crazy (1994)  Predicted Score: 4.2681545791749045]
Top 5 Movie Recommendations for UserID: 92 ==>[Cyclo (1995)  Predicted Score: 4.037448753324521, Death in Brunswick (1991)  Predicted Score: 3.9999837486073706, Mamma Roma (1962)  Predicted Score: 3.8515451292424263, C'est arriv� pr�s de chez vous (1992)  Predicted Score: 3.777677950985945, Aparajito (1956)  Predicted Score: 3.7680706261088472]
Top 5 Movie Recommendations for UserID: 93 ==>[Mirage (1995)  Predicted Score: 5.000000000000001, Chairman of the Board (1998)  Predicted Score: 4.269192833748643, Stars Fell on Henrietta, The (1995)  Predicted Score: 4.116474432217137, Truman Show, The (1998)  Predicted Score: 4.0, Letter From Death Row, A (1998)  Predicted Score: 4.0]
Top 5 Movie Recommendations for UserID: 94 ==>[Death in Brunswick (1991)  Predicted Score: 4.4763690163123355, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.451407914926845, My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)  Predicted Score: 4.289039893895435, Mamma Roma (1962)  Predicted Score: 4.287307087683371, Aiqing wansui (1994)  Predicted Score: 4.242294640414154]
Top 5 Movie Recommendations for UserID: 95 ==>[Further Gesture, A (1996)  Predicted Score: 4.024111262080561, Office Killer (1997)  Predicted Score: 4.013993833935683, Death in Brunswick (1991)  Predicted Score: 3.952569349232652, Chairman of the Board (1998)  Predicted Score: 3.940058671815953, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 3.925561736494244]
Top 5 Movie Recommendations for UserID: 96 ==>[Truman Show, The (1998)  Predicted Score: 5.000000000000001, Night Flier (1997)  Predicted Score: 5.000000000000001, Letter From Death Row, A (1998)  Predicted Score: 5.0, Twisted (1996)  Predicted Score: 5.0, Homage (1995)  Predicted Score: 5.0]
Top 5 Movie Recommendations for UserID: 97 ==>[Nothing Personal (1995)  Predicted Score: 5.000000000000001, Brother's Kiss, A (1997)  Predicted Score: 5.000000000000001, Ripe (1996)  Predicted Score: 5.000000000000001, Next Step, The (1995)  Predicted Score: 5.000000000000001, Wedding Bell Blues (1996)  Predicted Score: 5.000000000000001]
Top 5 Movie Recommendations for UserID: 98 ==>[I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 5.0, Sunchaser, The (1996)  Predicted Score: 5.0, War at Home, The (1996)  Predicted Score: 5.0, Cyclo (1995)  Predicted Score: 4.512354207246684, Very Natural Thing, A (1974)  Predicted Score: 4.444233415843411]
Top 5 Movie Recommendations for UserID: 99 ==>[Reluctant Debutante, The (1958)  Predicted Score: 4.297326607357184, Shadows (Cienie) (1988)  Predicted Score: 4.2746278375805895, The Courtyard (1995)  Predicted Score: 4.2746278375805895, Yankee Zulu (1994)  Predicted Score: 4.2746278375805895, Tigrero: A Film That Was Never Made (1994)  Predicted Score: 4.2746278375805895]
Top 5 Movie Recommendations for UserID: 100 ==>[All Things Fair (1996)  Predicted Score: 4.262187163825106, Condition Red (1995)  Predicted Score: 4.217360094941545, Mamma Roma (1962)  Predicted Score: 4.0, New Age, The (1994)  Predicted Score: 3.9078475800026475, Desert Winds (1995)  Predicted Score: 3.8575020169253307]
Top 5 Movie Recommendations for UserID: 101 ==>[Big Bang Theory, The (1994)  Predicted Score: 4.0, Other Voices, Other Rooms (1997)  Predicted Score: 4.0, Sliding Doors (1998)  Predicted Score: 4.0, Shadows (Cienie) (1988)  Predicted Score: 4.0, The Courtyard (1995)  Predicted Score: 4.0]
Top 5 Movie Recommendations for UserID: 102 ==>[Mirage (1995)  Predicted Score: 3.208552156424356, Further Gesture, A (1996)  Predicted Score: 3.039074776786741, Death in Brunswick (1991)  Predicted Score: 2.9860614438098687, My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)  Predicted Score: 2.9840531450032834, Men of Means (1998)  Predicted Score: 2.978959276256302]
Top 5 Movie Recommendations for UserID: 103 ==>[Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)  Predicted Score: 4.093339746857356, Deceiver (1997)  Predicted Score: 4.070780420178088, For the Moment (1994)  Predicted Score: 4.019606048681286, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.007144255979754, Pushing Hands (1992)  Predicted Score: 3.994765115425933]
Top 5 Movie Recommendations for UserID: 104 ==>[Shadows (Cienie) (1988)  Predicted Score: 3.4874805327887124, The Courtyard (1995)  Predicted Score: 3.4874805327887124, Yankee Zulu (1994)  Predicted Score: 3.4874805327887124, Hostile Intentions (1994)  Predicted Score: 3.4874805327887124, Tigrero: A Film That Was Never Made (1994)  Predicted Score: 3.4874805327887124]
Top 5 Movie Recommendations for UserID: 105 ==>[Desert Winds (1995)  Predicted Score: 4.472896577512397, Jupiter's Wife (1994)  Predicted Score: 4.460898297608613, Mirage (1995)  Predicted Score: 4.32709867411, He Walked by Night (1948)  Predicted Score: 4.169789924540447, Saint of Fort Washington, The (1993)  Predicted Score: 4.151817288660961]
Top 5 Movie Recommendations for UserID: 106 ==>[Mirage (1995)  Predicted Score: 4.367376029305876, Reluctant Debutante, The (1958)  Predicted Score: 4.241601263756556, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.104134757566816, Condition Red (1995)  Predicted Score: 4.086760850491311, Sliding Doors (1998)  Predicted Score: 4.060781907288901]
Top 5 Movie Recommendations for UserID: 107 ==>[King of New York (1990)  Predicted Score: 4.0, Office Killer (1997)  Predicted Score: 3.9809076818946902, Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 3.9044383239419744, Saint of Fort Washington, The (1993)  Predicted Score: 3.8097839623937575, Search for One-eye Jimmy, The (1996)  Predicted Score: 3.7691398823427984]
Top 5 Movie Recommendations for UserID: 108 ==>[Cyclo (1995)  Predicted Score: 4.531262423969024, Marlene Dietrich: Shadow and Light (1996)   Predicted Score: 4.396740524802407, Hugo Pool (1997)  Predicted Score: 4.3507233686609075, Death in Brunswick (1991)  Predicted Score: 4.316861035100323, Substance of Fire, The (1996)  Predicted Score: 4.296585284797229]
Top 5 Movie Recommendations for UserID: 109 ==>[Legal Deceit (1997)  Predicted Score: 4.182485249180264, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.149062345825508, Ill Gotten Gains (1997)  Predicted Score: 4.118417627942546, Big Bang Theory, The (1994)  Predicted Score: 4.046028117480273, Other Voices, Other Rooms (1997)  Predicted Score: 4.046028117480273]
Top 5 Movie Recommendations for UserID: 110 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.0, Further Gesture, A (1996)  Predicted Score: 3.6278688827885035, Mirage (1995)  Predicted Score: 3.6261274274839086, Men of Means (1998)  Predicted Score: 3.524306656555784, Substance of Fire, The (1996)  Predicted Score: 3.4880688430641316]
Top 5 Movie Recommendations for UserID: 111 ==>[Witness (1985)  Predicted Score: 4.571631153984515, Condition Red (1995)  Predicted Score: 4.460727277025663, Raw Deal (1948)  Predicted Score: 4.428159425139875, Pushing Hands (1992)  Predicted Score: 4.283429210931186, Carmen Miranda: Bananas Is My Business (1994)  Predicted Score: 4.252784997203948]
Top 5 Movie Recommendations for UserID: 112 ==>[Mamma Roma (1962)  Predicted Score: 4.213248721695315, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.185098723866454, Object of My Affection, The (1998)  Predicted Score: 4.183674180713013, Bewegte Mann, Der (1994)  Predicted Score: 4.141590550482653, All Things Fair (1996)  Predicted Score: 4.124851769421204]
Top 5 Movie Recommendations for UserID: 113 ==>[Hugo Pool (1997)  Predicted Score: 4.3930368522027035, Sunchaser, The (1996)  Predicted Score: 4.373512366071592, War at Home, The (1996)  Predicted Score: 4.373512366071592, Mamma Roma (1962)  Predicted Score: 4.275905098496193, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.2054556793434354]
Top 5 Movie Recommendations for UserID: 114 ==>[Convent, The (Convento, O) (1995)  Predicted Score: 4.684366696729797, Truth or Consequences, N.M. (1997)  Predicted Score: 4.598446044738968, American Strays (1996)  Predicted Score: 4.558783360285816, Johnny 100 Pesos (1993)  Predicted Score: 4.449209915826513, Intimate Relations (1996)  Predicted Score: 4.347368844523679]
Top 5 Movie Recommendations for UserID: 115 ==>[Death in Brunswick (1991)  Predicted Score: 4.4953834866658156, My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)  Predicted Score: 4.492105322362657, Aiqing wansui (1994)  Predicted Score: 4.46905312424829, Faust (1994)  Predicted Score: 4.338316362743319, Nowhere (1997)  Predicted Score: 4.328017175593941]
Top 5 Movie Recommendations for UserID: 116 ==>[Police Story 4: Project S (Chao ji ji hua) (1993)  Predicted Score: 3.6058746755076254, Fire on the Mountain (1996)  Predicted Score: 3.6058746755076254, Outlaw, The (1943)  Predicted Score: 3.5982097918293716, Daniel Defoe's Robinson Crusoe (1996)  Predicted Score: 3.5928704946040506, Getting Away With Murder (1996)  Predicted Score: 3.5750270435172773]
Top 5 Movie Recommendations for UserID: 117 ==>[Death in Brunswick (1991)  Predicted Score: 4.531666807017334, Spirits of the Dead (Tre passi nel delirio) (1968)  Predicted Score: 4.4835139964166775, Object of My Affection, The (1998)  Predicted Score: 4.474211088135849, Further Gesture, A (1996)  Predicted Score: 4.468159504426961, Aparajito (1956)  Predicted Score: 4.46207208977589]
Top 5 Movie Recommendations for UserID: 118 ==>[Big Bang Theory, The (1994)  Predicted Score: 5.000000000000001, Other Voices, Other Rooms (1997)  Predicted Score: 5.000000000000001, King of New York (1990)  Predicted Score: 5.0, Hush (1998)  Predicted Score: 5.0, Nightwatch (1997)  Predicted Score: 5.0]
Top 5 Movie Recommendations for UserID: 119 ==>[Reluctant Debutante, The (1958)  Predicted Score: 4.361637018477834, C'est arriv� pr�s de chez vous (1992)  Predicted Score: 4.276106938452008, Mirage (1995)  Predicted Score: 4.273094811266562, Condition Red (1995)  Predicted Score: 4.257707293207031, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.239818130007019]
Top 5 Movie Recommendations for UserID: 120 ==>[Big Bang Theory, The (1994)  Predicted Score: 5.000000000000001, Other Voices, Other Rooms (1997)  Predicted Score: 5.000000000000001, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 5.0, Mat' i syn (1997)  Predicted Score: 4.999999999999999, B. Monkey (1998)  Predicted Score: 4.999999999999999]
Top 5 Movie Recommendations for UserID: 121 ==>[Reluctant Debutante, The (1958)  Predicted Score: 4.345496596264725, Hugo Pool (1997)  Predicted Score: 4.342277402231792, Sliding Doors (1998)  Predicted Score: 4.268367426385595, Death in Brunswick (1991)  Predicted Score: 4.249762334400143, Marlene Dietrich: Shadow and Light (1996)   Predicted Score: 4.216113636380012]
Top 5 Movie Recommendations for UserID: 122 ==>[Convent, The (Convento, O) (1995)  Predicted Score: 5.000000000000001, Johnny 100 Pesos (1993)  Predicted Score: 5.000000000000001, Rough Magic (1995)  Predicted Score: 5.000000000000001, Twisted (1996)  Predicted Score: 5.0, Night Flier (1997)  Predicted Score: 5.0]
Top 5 Movie Recommendations for UserID: 123 ==>[Coldblooded (1995)  Predicted Score: 4.4676333989351855, Mamma Roma (1962)  Predicted Score: 4.276371136415609, Deceiver (1997)  Predicted Score: 4.237977742156065, Cyclo (1995)  Predicted Score: 4.2377765850042515, Paris, France (1993)  Predicted Score: 4.232296186813127]
Top 5 Movie Recommendations for UserID: 124 ==>[Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 4.425107782287564, Very Natural Thing, A (1974)  Predicted Score: 4.0, Walk in the Sun, A (1945)  Predicted Score: 4.0, Celestial Clockwork (1994)  Predicted Score: 3.9728462745389117, Ballad of Narayama, The (Narayama Bushiko) (1958)  Predicted Score: 3.8990149886200087]
Top 5 Movie Recommendations for UserID: 125 ==>[Reluctant Debutante, The (1958)  Predicted Score: 4.302994472471269, King of New York (1990)  Predicted Score: 4.254199930206049, Mirage (1995)  Predicted Score: 4.247493793970485, Chairman of the Board (1998)  Predicted Score: 4.231982913140252, Best Men (1997)  Predicted Score: 4.042010637036361]
Top 5 Movie Recommendations for UserID: 126 ==>[Mamma Roma (1962)  Predicted Score: 4.453669928458595, Aiqing wansui (1994)  Predicted Score: 4.43538260384149, Naked in New York (1994)  Predicted Score: 4.1416395420001315, Shadows (Cienie) (1988)  Predicted Score: 4.136272666932876, The Courtyard (1995)  Predicted Score: 4.136272666932876]
